username,tweetcreatedts,tweet
rosikaonly,2022-07-11 15:41:47+00:00,"@Rhaamz sabar vroo..
baru ngerasain sekolah offline di sma.. 🤭"
k3iiya,2022-07-11 15:36:48+00:00,manifesting sekolah full offline biar dapet loker 🙏
saintek23,2022-07-11 15:26:59+00:00,"@1836Rafi aku ikut bimbel offline tp belum mulai krn buat kls 12. tapi dr kelas 11 awal aku ikut les private online gitu lewat zoom dan supeer work di aku. 

jarang bgt belajar dr yt, paling cm buat olim aja waktu itu. kalo mapel sekolah aku lebih prefer buka ebook dari direktorat sma 😸😸"
ibuprofen_200mg,2022-07-11 14:52:13+00:00,"Udah tahap akhir bgt sebetulnya tinggal dikit lagi
Tapi mama sakit
Nino sakit
Sammy udah mulai sekolah full offline
Yuk bisa yuk ndiii🤍🤍💪💪💪"
dnflowerme,2022-07-11 14:35:22+00:00,@collegemenfess apa nya yang gimana nder? yaudah sama aja kaya sekolah offline
Indusvalleyguy,2022-07-11 14:06:18+00:00,Sekolah offline bikin stress anj
meteourite,2022-07-11 13:33:31+00:00,"‼️ PENGUMUMAN GA PENTING ‼️

Berhubung aku lagi sibukkkkk bgtzzz bbrpa hari ini, karena sekolah aku udah full offline. terus besok juga ada kegiatan mpls dimana aku jadi ketua panitia yang buat aku sibukkkk++ belakangan ini. JADIII aku close untuk dua hari ke depan yaaaa 🤩 —"
navhember,2022-07-11 13:28:50+00:00,"@virtuaIfess hawooo dedee!!! udh mulai sekolah offline ya? gimana sekolahnya? sini cerita sm kaka avail tgl 12-14 kok gamasalah klo km bakal curhat abt school palah Kaka seneng bngt, soalnya mau sambil nostalgia hehehe pasti seru. nanti km bisa live report apapun kegiatan km di skull kok, 
—"
literarymuffs,2022-07-11 13:07:27+00:00,"ini kalo semester depan gue magang, adek gue sekolah offline, bokap kerja, langganan wifi rugi ngga sih ... mayan 230k/bulan. kepakenya sore - malem doang dan cuma adek gue juga yg make😭"
ryuzeen_,2022-07-11 12:36:03+00:00,"Ga kebayang gimana rasanya anak yang pulang sekolah masih bimbel offline, sekolah sampai sore aja udah loyo."
skinuphoria,2022-07-11 12:23:03+00:00,"Hai gamersss, gimana nih hari pertama kalian masuk sekolah lagi?😆

Sekolah kamu sudah mulai offline atau masih online?

Mimin harap apapun kegiatan kalian, tetep jaga kesehatan ya💜

#Skinuphoria 
#MeraihImpian"
iraranai,2022-07-11 12:08:26+00:00,"@herstudyacc hai kak za! makasih buat GA ini, semoga rezeki kakak lancar dn dimudahkan segala urusannya 🤍 alasan aku ikut adalah untuk mendukung pembelajarku dlm mempersiapkan kuliah tahun depan. aku blm kesampaian buat bimbel offline dan aku merasa sekolah blm cukup utkku. thank u! 🥰"
tartaglioa,2022-07-11 11:58:55+00:00,"Ini lagi pertanyaannya, tadi dibahas disekolah. Jujur karena lama sekolah online, jadi takut sekolah offline (enggak punya banyak interaksi sosial karena dirumah terus) jadi ended up mikir nggak bakalan punya temen kalau offline. https://t.co/jtoKRdvXcH"
Iunarlovegood,2022-07-11 11:38:43+00:00,Cara naikin nilai pas sekolah offline gimana ya
earnthatdegree,2022-07-11 11:09:29+00:00,@clinvbarton alasan kenapa aku pengen buku itu karena aku sekolah di SMA swasta yg gak favorit (sampe sekarang aku masih ngerasa takut karena kemungkinan aku gak bakal lolos snmptn karna jejak alumninya jg masih terbilang pas-pasan. aku juga gak bakal les offline karena biayanya terlalu mahal
userkfound,2022-07-11 10:15:01+00:00,@novembershow jadi takut sekolah offline 😔
PjkJjm96,2022-07-11 09:52:18+00:00,"@tanyakanrl Biasanya kalo yang punya temen sih pengen lama-lama, libur pun tetep bilang masuk biar dapet uang jajan. 

Tapi kalo ga punya temen samsek, rasanya kayak cepet capek, pengen cepet-cepet pulang.

Begitu sih, apalagi udah kebiasa sekolah online, jadi pas offline mager(?)"
boobamatcha,2022-07-11 09:52:12+00:00,haiii yg udh sekolah offline gmna sekolah nya
mpokelledisini,2022-07-11 09:35:52+00:00,"@NdrewsTjan waktu les cuma 2 jam, materi sekolah jalan terus.. pandemi, skolah offline ga jalan 2 taun ... ortuny? sibuk sendiri...
ank yg jd korban 😢😢"
GAlkumaira,2022-07-11 09:09:07+00:00,"@LightFu17 Gak dibolehin keluar ponpes kecuali jam sekolah, jadinya aku juga gak bisa ikut bimbel offline... Buku² di perpustakaan sekolah aku juga nggak lengkap.
Jadinya buku emang jadi satu-satunya pegangan aku... Kalau aku menang giveaway ini, bukunya pasti bermanfaat banget 💐"
maungparah,2022-07-11 08:48:54+00:00,@iiluvwon_woo wkwkwk mangat sekolah lgiii (dan gweh akn mnjalankan ospek offline yg mengewrikann👹)
iniinayatul,2022-07-11 08:22:53+00:00,@A_ChristyJKT48 @S_AshelJKT48 Btw ini kak toy sekolah offline?
flybaekx,2022-07-11 08:06:34+00:00,Dah mulai sekolah offline ya?
GAlkumaira,2022-07-11 06:57:50+00:00,"@rydeell Alasan kedua karna aku tinggal di pesantren kak. Gak bisa ikut bimbel online /pun offline, karna di ponpes ku gak boleh bawa hp / laptop jadinya gak bisa ikut bimbel online. Juga gak boleh keluar area ponpes kecuali jam sekolah, jadinya juga gak bisa ikut bimbel offline. Cont—"
sshimjaeyunz,2022-07-11 06:29:29+00:00,yallah kok gue takut mau sekolah offline ya
Umsmotor,2022-07-11 06:03:41+00:00,"Sekolah sudah mulai offline, jangan lupa servis motormu terlebih dahulu agar berkendara selalu dalam keadaan Aman dan Nyaman😁😁

#AHASS
#ServisPastiDariYangAhli
#KembaliSekolahBersamaAHASS
#ServisDiAHASSUntuk100%KualitasHonda https://t.co/Z7wkJ6MNCd"
reallymagenta,2022-07-11 05:01:51+00:00,"@kapkivoc kirain gue aja yg mikir begitu. setidaknya 10k harus disisihkan setiap hari dan ini cukup wow apalagi u/ sekolah offline lol aku rasa mereka dari keluarga mampu. ibarat kata lu offline aja dpt uang jajan segitu byk, apalagi online? tapi tetap salut jg mau nabung apalagi u/ kurban"
juontor,2022-07-11 05:01:51+00:00,"@Rafilsafat Yg kamu lakuin sama ama temen saya, bedanya dia langsung disekolahan gak di sosmed. Banyak demo yg dia galang disekolah krn kebijakan aneh sekolah. Bulak balik dipanggil BK, gak gentar.

Buat kamu, semangat, mungkin perjuangan kamu bisa dirubah dg cara offline dl."
muthRizki,2022-07-11 04:24:01+00:00,"Dua hari lagi anak gw masuk sekolah. Ini kali pertama dia merasakan sekolah offline. Sebelumnya, setahun ini dia ikut KB di SMM, full online.

Gw lagi mikirin semua hal. Apakah dia bisa bangun pagi, mandi lalu sarapan? Apakah datang jam 8? Apakah dia bisa fokus ikutin gurunya? 😅"
andita3012_,2022-07-11 04:05:32+00:00,"Ini juga yang ngantor offline atau sekolah nya udh mulai offline, tolong bantu isiin kuesioner nya yaa:
https://t.co/y2zMhiGDEE https://t.co/F22JbfVWR3"
Whywithi,2022-07-11 03:45:13+00:00,"@schfess JAN SAMPE SEKOLAH W MPLS OFFLINE, PLIS TRAUMA SURUH CARI TTD SMP"
HiQ_Lucky,2022-07-11 03:29:14+00:00,"Eh hr ni sekolah offline ya? Baru nyadar, jalanan pada macet td"
hidjeous,2022-07-11 03:21:03+00:00,kalau sekolah offline 100% padahal gua mau pasang fake nails gmn yy
hamsterkaburr,2022-07-11 03:06:14+00:00,APAANSIH MINGGU DEPAN UDH DUNIA SEKOLAH OFFLINE
FiraNSF,2022-07-11 02:56:07+00:00,@asdfghjkochenk sekolah offline semakin membuat kemacetan ternyata yaa
senangbercuap,2022-07-11 02:52:41+00:00,Seru banget ngelihat anak-anak yg Hari Pertama Sekolah udah bisa kembali offline.
convomf,2022-07-11 02:52:28+00:00,💙 permainan offline/mainan apa yg dulu beken semasa kalian sekolah?
WonuWonJuly,2022-07-11 01:42:58+00:00,"Hari ini hari pertama adek masuk sekolah offline setelah sekian lama online
Tadi pagi gugupnya sampe huek huek mau muntah katanya
Ahhahahaha
😂😂😂"
windollarr,2022-07-11 01:20:27+00:00,Anak sekolah uda pada offline ya
kimragill,2022-07-11 00:39:13+00:00,"@A_ChristyJKT48 selamat pagi dd yg udah kelas 12, mangat sekolah offline nya~"
WirPut24,2022-07-11 00:33:11+00:00,"@A_ChristyJKT48 Paaggii.. sekolah offline nih? Kamu gimana, udah sehat badannya? waduh Lt4.. lumayan jugaa naek tangganya.. capekk.. ☹️"
sooyasbrain,2022-07-11 00:32:46+00:00,morning moots! yang mulai sekolah offline semangat yaaaa🫶🏻🫶🏻
akudinadin,2022-07-11 00:24:52+00:00,"hari ini agak syok kok jalanan rame bgt dan kebanyakan diisi orang berpakaian seragam sekolah, dan baru ngeh ternyata hari ini pembelajaran offline udh dimulai. gilsssss semangat din sehari2 akan dipenuhi pandangan seperti ituuu, krn selama setaun ga pernah jumpa yg gituan soale"
starlorzd,2022-07-10 22:51:47+00:00,Hari pertama sekolah offline yg tidak membawa hp😩
saintekganbatte,2022-07-10 22:45:41+00:00,"@icheisse Alhamdulillah, terima kasih kak. Saya (akt 23) mau buku Wangsit Fisika dan Biologi karena saya belum punya sama sekali buku latsol UTBK tahun terkini, dan belum ada kepastian saya ikut bimbel offline. Saya belum terlalu mendalami saat sekolah daring mapel tsb. Bismillah."
naracchin,2022-07-10 22:44:37+00:00,"“udah di sekolah di blabla tuh harusnya begini” lu gila mau hasil instan? lo kira dengan naro gue di “neraka” itu selama 3 tahun; 10 bulan offline, sisanya online. bakal bikin gue berubah gitu? ya ngga anj, bahkan sblm gue masuk itu skola, gue dah benci setengah mati sama luuu"
bybo_dus,2022-07-10 18:41:08+00:00,"@A_ChristyJKT48 apalagi uda mulai sekolah offline kan, bangun nya kudu pagi biar ga telat #AdikImpian"
chandhrr,2022-07-10 17:08:06+00:00,"@schfess Aku lebih ke gak pernah ngerasain bimbel offline sih, makanya kelas 12 ini bela-belain ikut bimbel supaya bisa ngerasain suasana belajar selain di sekolah, kan kl di kuliah gak mungkin ada bimbel skshsj"
bedtadine,2022-07-10 16:35:44+00:00,"Yh oke lah hari pertama kelas 7 aku ga masuk, dan terulang lagi hari pertama kelas 12 ga masuk:) padahal aku blm tau rasanya hari pertama sekolah offline di SMA"
collegemenfess,2022-07-10 16:31:32+00:00,"[cm] yang blom pernah make up samsek waktu sekolah dulu, nanti pas offline make up-an ga? Sender ga pd huhu"
jjxpchs,2022-07-10 16:30:02+00:00,"pendidikan tuh manis di kenang, pahit di ulang. puas puasin dah tu sekolah mumpung udh offline juga. ya belajar ya main, banyakin momen bareng temen, rekam setiap hal, dan foto apapun yg menurut kalian pantas di abadikan. karena masa itu ga bakal ke ulang lagi, jgn sampe nyesel."
Lastenyaa,2022-07-10 15:43:10+00:00,"besok hari pertama Ayaya sekolah, niat hati ingin nganterin anak dan nungguin sampe dia sls sekolahnya, apa daya jam 9 ada meeting offline sama Direktur. Maafin Una yaaa Ayaya, Ayah, Una padamuuuu~~"
niuusszzz,2022-07-10 15:31:46+00:00,"jujur blm siap sekolah full offline lagi balik jam set4, trs langsung les.. 😔🙏🏻"
cybrsinz,2022-07-10 15:31:13+00:00,"@jtaeyongn bsk sekolah 100% offline, takut sosialisasinya"
glamoroustudy,2022-07-10 14:48:47+00:00,"masuk sekolah masih 2 minggu lagi, eh besok udah mulai les offline 😔"
gabisapake,2022-07-10 14:47:11+00:00,"WOAKOWJAOWK passss jaman offline bgt ini sampe jam 10 malem masi pake baju osis, pulang les makan selalu ditanya ""pulang sekolah jam brp dek?"" huffff eskyusmi ap tdk liat muka ku spt jombiiiiii https://t.co/fkQtz5VCOc"
Snowwfairy,2022-07-10 14:25:07+00:00,Persiapan masuk sekolah offline nih gaes https://t.co/1kLE7MdzIj
anyaturuu,2022-07-10 13:47:03+00:00,"kalo sekolah udah ga panik offline soalnya udah biasa dan kenal semua, ini les pertama kali offline temen sebatas liat di zoom aja on cam kadang doang, mana pada misah misah kelasnya yang tadinya sekelas"
xxxhhjzl,2022-07-10 13:40:24+00:00,takut bsk pertama kali nya masuk ke sekolah offline…
goyleara00,2022-07-10 13:02:30+00:00,"Guys, aku besok sekolah full day 😕😕 
Jujur aku belom siap kelas 7 &amp; 8 online (kelas 8 50% online, 50 % offline)🧍🏻‍♀️🧍🏻‍♀️"
jiesw0,2022-07-10 12:41:49+00:00,snakjaskzizhdy blm siap sekolah offline
SOJUNGHWANlE,2022-07-10 12:39:48+00:00,tanggal berapapun kl dasarnya emang udah nyaman sekolah online bakal selalu kerasa gak enak balik sekolah offline https://t.co/C7MH6A4aFZ
MbaknyaShotaro,2022-07-10 12:04:21+00:00,@omiiroz Eh? Sekolah udah offline?
jekhengker,2022-07-10 11:52:53+00:00,@slchcn cpt sekolah.. gw pernah ospek dan kuliah offline
nyuwiforlifeu,2022-07-10 11:48:49+00:00,"@schfess kalo sepatu ga pernah beli online, selalu offline store soalnya size gw gede wkwk, andelan gw ke Payless atau ke sports station start 200-300k, sepatu sekolah dulu SMP pake Tomkins awet 3 tahun nder, kalo SMA tiap naik kelas ganti soalnya pake pantofel dan lokal brand udah cakep"
theearthchu,2022-07-10 11:41:17+00:00,"besok sekolah gua mulai mpls, gua iri sebagai siswa yang tidak merasakan mpls offline. karena kata kakel, mpls offline adalah salah satu hal terepic yang harus dirasakan. setau gua ada 3 yang harus dirasakan, mpls, porsip, stulap."
_jeongdjaehyun,2022-07-10 11:38:05+00:00,"@schfess Langsung di offline store, saya beli merk diadora yang hitam sama airwalk. Soalnya kalau online ngeri ngeri kecuali yang dari official store nya, terus juga enak beli offline soalnya kemaren disuruh lagi nambah beli sepatu putih sama pihak sekolah."
cbgwife1,2022-07-10 11:09:09+00:00,"Takut sekolah offline full day ✖️
Takut bocor di sekolah ✔️

🙂🙂🙂"
arisumizushima,2022-07-10 10:25:36+00:00,"Wih besok sekolah offline sampe sore😀
Kek wadoww biasanya pulang sekolah jam 12 bisa makan nasi terus santai² terus tidur siang bentar, sekarang udah kembali ke siklus kehidupan yg sesungguhnya gabisa tidur siang lagi wkwk
Tp gpp, capek tp kan worth it (bisa paham materi)🤩"
jacketwlx,2022-07-10 10:15:01+00:00,tetap happy kiyowo wlau besok dh masuk sekolah offline
hoshipyu,2022-07-10 09:55:46+00:00,"Mau nanya deh
Kalian yg sekolah &amp; kuliah offline atau online?"
xueminghao_,2022-07-10 09:14:33+00:00,"“Kamu gausah tidur siang, besok udah sekolah offline. Biar ga begadang, kamu besok bangun subuh, sekalian sholat di masjid”😩😩😩"
GAlkumaira,2022-07-10 09:05:17+00:00,"@icheisse Jadinya gak bisa ikut bimbel online. Di ponpesku juga gak boleh keluar ponpes kecuali jam sekolah, jadinya aku gabisa ikut bimbel offline juga... Buku2 di perpustakaan sekolah ku juga gak lengkap kak..."
lizziemximoff,2022-07-10 09:01:01+00:00,"INI HP AK SM TMN TMN KU KNAPA PADA RUSAK SMUA PLS, pdhl ntr lagi sekolah offline😩😩"
GAlkumaira,2022-07-10 08:46:44+00:00,"@halcyo0n Jadinya aku gabisa ikut bimbel online (inipun main hp pas liburan doang kak)
Kalau di pesantren gak dibolehin keluar ponpes kecuali pas sekolah, jadinya gak bisa ikut bimbel offline. Dan juga buku di perpustakaan sekolah aku itu gak lengkap."
lautdanbiru,2022-07-10 08:20:54+00:00,takut bgt tinggal seminggu lg masuk sekolah trs udh full offline 😭
neomurandom,2022-07-10 08:14:10+00:00,"gue? sekolah iya,kelas 12
kerja offline iya ada usaha ada hasil
kerja online iya
-nge admin shopee orang
-nge admin go orang
-nge admin usaha offline yg pemesanan lewat online
-skrng lgi mau rintis usaha online lagi"
luxurieUrs,2022-07-10 07:52:16+00:00,Moots aku izin ngak jbjb banyak” lg yaa soalnya udh mulai sekolah offline 🥹🥹 https://t.co/NmSqDrKfwu
dailysocial,2022-07-10 07:00:09+00:00,https://t.co/onMThY8Cel mengusung konsep blended learning (pembelajaran offline dan online) dengan beragam program di berbagai jenjang pendidikan https://t.co/POwOMNNw7i
likbasrca,2022-07-10 06:32:47+00:00,"@sbmptnfess Eiger tas dari SMA, masih bagus soalnya sekolah offline bentar doang"
basakonjugasi,2022-07-10 06:30:36+00:00,@schfess kalo sepatu sekolah selalu offline kyak carrefour atau tko sepatu. kalau sepatu buat jalan2 biasanya online
moyafiles,2022-07-10 06:25:19+00:00,"Kalo di sekolah-sekolah lain tuh kelas 12 udah diringanin sama yang namanya tugas-tugas, beda lagi ceritanya kalo di sekolah gue. Tugas akhir makin banyak, yang bikin gue dan temen-temen stress banget. Pembelajaran juga kadang offline, kadang online. Pusing banget dah."
GAlkumaira,2022-07-10 03:25:35+00:00,"@pejuangfebui Jadinya juga gak bisa ikut bimbel offline. Buku jadi satu² nya pegangan aku sekarang kak, perpustakaan di sekolah juga bukunya gak lengkap... Kalau aku menang giveaway ini, bukunya bakal berguna banget buat akuu..."
GAlkumaira,2022-07-10 03:24:07+00:00,"@pejuangfebui Keluarga aku keterbatasan biaya untuk beli buku nya. Aku juga tinggal di pesantren jadinya gak bisa ikut bimbel on/offline. Kakak tau, di ponpes aku gaboleh bawa hp ataupun laptop, jadinya gak bisa ikut bimbel online. Terus gak dibolehin keluar ponpes kecuali kalau pas sekolah—"
kaoeki,2022-07-10 02:14:10+00:00,sekolah offline tbl tbl
Lanrkive,2022-07-10 00:35:49+00:00,Kalian besok sekolah offline pada pulang jam berapa??
ahlibulol,2022-07-09 18:57:46+00:00,era butter dynamite be w tu rajin²nya streaming pas ptd gue ke distract sekolah offline sampe bulan² kemaren😔 SORRY AKAN AK TEBUS
jeonghwanie__,2022-07-09 18:57:03+00:00,@icechocolette sebetulnya rg tuh agak ngebosenin pengen ikutan rg offline nya cuma biaya nya setara buat aku sekolah 3 tahun😭
NonaMaya222,2022-07-09 17:52:51+00:00,"Wkwkwkw generasi jadul baru digamparin pas ospek aja berasa mentalnya kek keluaran krakatau steel. 
Gw gen milenial tapi gw salut liat generasi bawah gw. Ngebayangin sekolah/kuliah pas jaman pandemi, mesti offline aja stress banget, ga kebayang yg mesti jalanin."
senakukeren,2022-07-09 14:43:14+00:00,@happier_o tertawa dulu sblm menangisi sekolah offline
desyfit_1412,2022-07-09 13:43:50+00:00,"Save duls buat kuliah offline

Cek Tas Polo Hiero N64022 Ransel Sekolah Wanita Backpack Casual Tas Punggung , (Free Gantungan Tas) dengan harga Rp110.000. Dapatkan di Shopee sekarang! https://t.co/EMdMYjsTjk https://t.co/VZf1IzAGz4"
keiissim,2022-07-09 13:19:50+00:00,"rumor nya sekolah gw suka ada razia hp dadakan klo udh offline, gmn y cara mnyembunyihkan twitter ku enih"
invisitble,2022-07-09 12:33:33+00:00,"Tips kalian belajar nya itu jam berapa aja si? Apalagi nanti kan udah mau sekolah offline, yang bisa aja pulang jam set 4. Yukk, share♡!"
MafaSusuEtawa,2022-07-09 12:15:30+00:00,@suneo138 Masih semangat Mak nyari rezeki online/offline..maklum anak 4 Mak  ngejar biaya sekolah...
kaylovyy,2022-07-09 12:08:13+00:00,@studynaxx alhamdulilah btw sekolah ku juga offline naj
fratchystars,2022-07-09 10:51:49+00:00,YEAAYYY LUSAA UDAH KELAS 9 🥳🥳 tapi sediiihhh bggttttt gasii masuk sekolah ngga ada kakak sksksjjsjs :((( KENAPAA SIHHH OFFLINE NYA TUH TELATT BGTTT 🤯‼️
bunchofpaper,2022-07-09 10:48:16+00:00,"@schfess sma 450-600 pas offline, kadang bisa lebih kalo ada kegiatan sekolah"
arisumizushima,2022-07-09 09:52:34+00:00,Saatnya bikin thread progress selama sekolah offline [agk tkut tb² udh kls 12]😣
lalalobeuO07,2022-07-09 08:51:19+00:00,"@ayankageyama @schfess Oalah, aku kuliah di depok punya temen dari bogor pulang pergi cape banget katanya pdhl kita kuliah offline ga setiap hari. Coba deh negosiasi ke bunda kamu takutnya km malah jd capek dijalan kan sekolah pasti lebih lama trs setiap hari goodluck yaa"
charlieputrie,2022-07-09 07:37:36+00:00,"Paling gue stresnya krn sekolah online, sedangkan gue butuh bgt sekolah offline biar ga ngang ngong aja"
maskerbeningaye,2022-07-09 07:03:42+00:00,"@Mah5Utari Nitip jualan. Makasih.

Masker KF94 transparan cocok buat kaum yg takut buka masker tapi pengen wajah tetep kelihatan. Cocok buat sekolah/kuliah offline, nikahan offline, dan pacaran offline.

Link produk di rep pinned post. Rating&amp;jumlah terjual organik.
https://t.co/ukv5pwE7l1"
neowoodz,2022-07-09 05:30:35+00:00,@onIeemrk no reading comprehension no critical thinking no nothing malu kalo udah kuliah/kerja masih kek gitu. kalopun minor sekolah juga sekarang udah offline tapi masih bodoh aja lagian rewel amat noh sana kirim truk lagi
lunarettaa,2022-07-09 04:28:54+00:00,"gais mau tanyaaaa, kan aku pulang sekolah jam 5 sore yaa, nah ada ga bimbel offline gitu yg kelasnya malem ajaa, aku pertimbangin go ama inten tp start nya jam 4.30 😭😭. kalo kek brain academy (ba) gotu ada ga yaa kls malem nya??"
aphrodditea,2022-07-09 04:28:13+00:00,"@convomf Samsul A32 nder, dah bagus itu speknya buat anak sekolah, buat buka dokumen"" udah oke banget, no ngelag"", kalo bisa ambil ram 8.  tapi nambah dikit lagi sekitar 300-400rb, cari di store offline aja."
djm_neocityx,2022-07-09 04:20:03+00:00,"@sbtcon kayaknya sih dari ngumpulin uang jajan sekolah gitudeh. Kan udah mulai offline, jadi tiap hari biasanya dikasih uang jajan, nah beberapa disisihin buat jajan pisi."
GinnervaDiggory,2022-07-09 02:45:50+00:00,"Dulu juga pas lagi down banget karena sekolah offline, gak bisa ketemu temen tugas banyak, to tiap hari lagu lagu taem sama shinee tuh yang nenangin banget, Dan sekarang gue nyadar kenapa gue se emotionally attached itu sama taemin dan shinee"
lilxxlin,2022-07-09 01:32:33+00:00,@sbtcon dulu aku pas masih minor pas awal jajan kertas itu waktu jaman masih konoha awal jadi tiap sekolah offline atau daring sehari di kasih 10k aku simpen uang nya buat jajan kertas😭😭
fluffshiflo,2022-07-08 23:15:49+00:00,@wandver alasan kenapa aku pengen buku itu karena aku sekolah di SMA swasta yg gak favorit (sampe sekarang aku masih ngerasa takut karena kemungkinan aku gak bakal lolos snmptn karna jejak alumninya jg masih terbilang pas-pasan. aku juga gak bakal les offline karena biayanya terlalu mahal
sanzued,2022-07-08 22:04:04+00:00,mana sekolah udah offline skrng jadi ga bisa selesai nugas nonton anime wkwk
essemnthol,2022-07-08 17:33:40+00:00,Gue penasaran mpls offline sekolah gua kek apa y
bunskittles,2022-07-08 16:07:30+00:00,"nanti pas udh sekolah offline kira kira jadwalnya gini
bangun - sekolah - ke ef les inggris - belajar - tidur
kata papap ""udah di uph karawaci aja ya ambil kedokteran atau HI, jadi gausah nge kos. murah jadinya"" actually gw mau di ciputra or binus"
kazewoshiro,2022-07-08 15:56:13+00:00,@joonghyiuk semangat rex. tapi kalau di sekolah ku sudah pasti offline hahaha
justjuscoconut,2022-07-08 14:46:15+00:00,"Alat Tulis yang harus di siapkan sebelum sekolah/kuliah offline🤩🤪

~ a thread https://t.co/VPhyq04Yck"
GAlkumaira,2022-07-08 14:41:06+00:00,"@dxthxdr Aku juga anak pesantren yang gak dibolehim bawa hp/laptop jdinya ga bisa ikut bimbel online/offline karna emang gak boleh keluar area ponpes kecuali pas sekolah. Jadinya buku cmn pegangan aku. Kalau aku menang giveaway ini, bukunya bakalan bermanfaat bangett!! 
Terimakasih, kak💐"
marukostern,2022-07-08 14:12:29+00:00,@aayamessimp bener!! jadi pas awal offline masih ga kenal area sekolah
muzzyspuffy,2022-07-08 14:01:57+00:00,"@neairansn hah serius khhhh, tp sekolah nya offline kan?"
baseumum,2022-07-08 13:53:10+00:00,"Bes kalo di layar nya udah muncul kaya gitu, yang diganti bagian apa dan harus budget berapa? Ini hp hibah dari teman karena kasian liat aku struggle sama adek aku pas sekolah offline 😭😭😭😭 https://t.co/RxN0bl3oXU"
rutosloved,2022-07-08 13:37:51+00:00,"hi all aku kayaknya bakal kinda active disini soalnya udah mulai sekolah offline,  kalian semangat yaa yang sekolah juga 🫶🏻"
zaahirraa,2022-07-08 13:34:47+00:00,gasabar bgt sekolah offline full sampe sore punya temen sekelas baru yg pastinya gaada yg ngeselin sama sekali!!!!!😆😆😆😆
mootlac,2022-07-08 13:16:41+00:00,akt 25 terakhir kali sekolah offline jadi utas eh skrg pertama kalinya offline jadi utas lagi TOLONG AK BLM PERNAH NGERASAIN JADI AGIT FULL SETAHUN OFFLINE MASA UDH JADI DEKEL LAGI SIII
Primamotor8622,2022-07-08 13:12:04+00:00,"Sekolah sudah mulai offline, jangan lupa servis motormu terlebih dahulu agar berkendara selalu dalam keadaan Aman dan Nyaman

#AHASS
#ServisPastiDariYagAhli
#KembaliSekolahBersamaAHASS
#ServisDiAHASSUntuk100%KualitasHonda
#tsdtriomotor https://t.co/zn5MFnLisQ"
cheoljeruk,2022-07-08 13:04:06+00:00,@cheolcimol oh iya senin udah mulai masuk yaa :o klo aku hari ini ke sekolah buat daftar ulang sama ambil buku!! btw kamu mpls nya nanti offline apa onlineee?
lemonadeyeoll,2022-07-08 13:02:10+00:00,"@abangbacon gpp dip dinikmatin aja kelas 12nya mumpung offline, ky skrg gue jadi kangen sekolah😭"
allizue,2022-07-08 13:01:47+00:00,"@schfess online nder. terus tugasnya dipost di ig 😭 disuruh ngapalin mars sm hymne sekolah, trs dipost d ig gitu tp ga aku lakuin 😔🙏🏻 selain itu si materi-materi lewat zoom gtoeh. grup kelasku jg rame bgt, tp pas udah offline malah jd sepi 🥹"
dochieskies,2022-07-08 12:26:41+00:00,wadu wkwk aku agak sibuk yaa buat rl sama fangirl an dari mpls mulai kegiatan di sekolah baru belum udah offline sekolah jadi pasti sibuk terus jangan lupa healing 🥰 sibuk nonton drama sama varshow karena akhir² ini lagi banyak yg seru. dan paling penting support doyo &amp; 127 !
rainyydai,2022-07-08 12:14:26+00:00,Janji gak k-tra k-tir kalo sekolah offline full ampe sore? 😔🙂
Jenojaemverse,2022-07-08 11:18:14+00:00,"@jaeminsz_ sama , tos dl 🤝 , aku beatbox sama persanrioan ku skip 🤣, ya gmn ya sekolah dah offline gabisa 100% ke kpop duitnya"
ouvlee,2022-07-08 10:22:12+00:00,"@samsulrijal098 Bismillah, mau beli laptop pls butuh banget buat sekolah walaupun sekolah udah offline tapi masih butuh😔 ya semoga kali ini beruntung, terimakasih udah berbagi semoga rezekinya selalu berlimpah, Aamin🙏🏻💗"
Pzllyndmne,2022-07-08 09:58:44+00:00,"@byunlovy JUJUR SAMA SI LAKKK. SEKARANG KALO EXO UPDATE GUE GATAUUU, TAU""BIASANYA ADA YANG BIKIN KONTEN DI TT, NAH ITU BARU TAUU. EMG SEKOLAH OFFLINE MEMBUAT BANYAK ORANG REST SIHH😩😩😩😭😭😭"
solcsukaroti,2022-07-08 09:27:03+00:00,"hari ini lecturer gue cerita hal yg bikin gwe sedih + jadi kangen masa masa masih sekolah offline dulu, memoriesnyaaaaaa:(("
aesparah,2022-07-08 09:03:43+00:00,“persiapan sekolah offline minggu depan… gak kerasa ya aku udah jadi anak SMA” https://t.co/97KetoYXlw
stormxscott,2022-07-08 09:02:17+00:00,@utfess Tempat ujiannya nder. Kan kalo offline biasanya di sekolah sekolah gitu ujiannya
dimanarumahhnya,2022-07-08 09:01:53+00:00,@convomf sekolah offline/online
GAlkumaira,2022-07-08 08:45:29+00:00,"@bismillahrichh Gak diijinkan keluar ponpes kecuali sekolah jadinya gak bisa keluar untuk ikut bimbel offline. Jadinya cmn buku sebagai pegangan aku. Kalau aku menang giveaway nya, bukunya bakal bermanfaat bangett kak.
Terimakasih banyak ya kak! ^^"
