username,tweetcreatedts,tweet
kartika_ptrii,2022-05-29 14:15:06,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/phX5ArYP3T Kader PDIP Bersama Puan"
dwita_putr,2022-05-29 14:04:53,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/Us89hll6iA Puan Peduli Wong Cilik"
Wirrawanuy,2022-05-29 14:04:48,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/GMxQWmFUbW Kader PDIP Bersama Puan"
asih_pwsh,2022-05-29 14:00:26,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/kssloQ4s0r Puan Peduli Wong Cilik"
winda_amesty,2022-05-29 13:55:49,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/9kvYt0ndsk Kader PDIP Bersama Puan"
santi_andrianni,2022-05-29 13:51:31,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/3lxlNov2Nu Kader PDIP Bersama Puan"
usan_ssnt,2022-05-29 13:50:33,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/pyb3BIZeio Kader PDIP Bersama Puan"
wendi_stusna,2022-05-29 13:50:08,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/y8YthmHWMe Kader PDIP Bersama Puan"
gufron_cukur,2022-05-29 13:50:05,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/HouKtsrbOc Kader PDIP Bersama Puan"
arnova_ptra,2022-05-29 13:45:29,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/mCgQactBJQ Kader PDIP Bersama Puan"
gembel_leni,2022-05-29 13:36:25,"Puan bersyukur Indonesia mulai memasuki fase endemi Covid-19. Dengan kondisi ini, anak-anak disebut bisa kembali melakukan pelajaran tatap muka (PTM) di sekolah dengan tenang. https://t.co/pSbwzCJGNW Puan Peduli Wong Cilik"
